id,addr,lat,lng,place,class,type,call_number
5876,서울 양천구 목1동 914,37.5305034439037,126.881656501495,목동운동장 1게이트 재활용선별장 앞 ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5877,서울 양천구 목1동 916,37.5268543255661,126.875034766819,현대하이페리온 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5878,서울 양천구 목1동 916,37.5268543255661,126.875034766819,현대하이페리온 102동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5879,서울 양천구 목1동 916,37.5268543255661,126.875034766819,현대하이페리온 103동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5880,서울 양천구 목1동 917,37.5295042161977,126.875163391823,목동파라곤 지하2층   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5881,서울 양천구 목1동 918,37.5307367625054,126.875482983105,KT목동지사 주차장 입구  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5882,서울 양천구 목1동 919-3,37.5303393332256,126.871117864153,목1동 주민센터   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5883,서울 양천구 목1동 923-15,37.5276000986381,126.870695619927,목동굿모닝탑(아)    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5884,서울 양천구 목1동 925,37.5288232909409,126.867840519363,목동아파트 7단지 709동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5885,서울 양천구 목1동 925,37.5288232909409,126.867840519363,목동아파트 7단지 721동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5886,서울 양천구 목1동 927,37.5251343927092,126.865826457318,목동아파트 7단지 733동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5887,서울 양천구 목1동 925,37.5288232909409,126.867840519363,목동아파트 7단지 관리동 B상가 ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5888,서울 양천구 목1동 926-7,37.5265234684361,126.868633089816,벽산아파트 관리동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5889,서울 양천구 목1동 926-8,37.5263981035576,126.869331996718,성원아파트 관리사무소   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5890,서울 양천구 목1동 927-6,37.5238245580594,126.866021908303,진명여고    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5891,서울 양천구 목1동 930,37.5234672580771,126.871736601929,현대2차아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5892,서울 양천구 목1동 931,37.5231769670331,126.877780437275,현대2차아파트 107동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5893,서울 양천구 목1동 931,37.5231769670331,126.877780437275,현대2차아파트 108동 경비실  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5894,서울 양천구 목1동 932,37.525985700169,126.872700785544,현대1차아파트 경비실   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5895,서울 양천구 목1동 933,37.5228347998053,126.87659941514,목동삼익아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5896,서울 양천구 목1동 934,37.5252747608601,126.874676863692,금호1차아파트 경비실   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5897,서울 양천구 목1동 935,37.5244456127677,126.868582885117,진도1차아파트 102동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5898,서울 양천구 목1동 936,37.5256633242838,126.873794491883,진도2차아파트 201동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5899,서울 양천구 목1동 940,37.5289927931962,126.864994012798,현대아이파크    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5900,서울 양천구 목1동 947,37.525324558862,126.876102642785,3차 월드메르디앙아파트   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5901,서울 양천구 목1동 961,37.5243483395844,126.869916701549,현대하이페리온Ⅱ 201동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5902,서울 양천구 목1동 961,37.5243483395844,126.869916701549,현대하이페리온Ⅱ 202동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5903,서울 양천구 목1동 961,37.5243483395844,126.869916701549,현대하이페리온Ⅱ 203동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5904,서울 양천구 목1동 961,37.5243483395844,126.869916701549,현대하이페리온Ⅱ 204동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5905,서울 양천구 목1동 961,37.5243483395844,126.869916701549,현대하이페리온Ⅱ 205동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5906,서울 양천구 목1동 961,37.5243483395844,126.869916701549,현대하이페리온Ⅱ 206동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5907,서울 양천구 목1동 962-1,37.5258545874437,126.8712719683,트라팰리스 이스턴에비뉴 1  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5908,서울 양천구 목1동 962-1,37.5258545874437,126.8712719683,트라팰리스 이스턴에비뉴 2  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5909,서울 양천구 목1동 962-1,37.5258545874437,126.8712719683,트라펠리스 웨스턴에비뉴 1  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5910,서울 양천구 목1동 962-1,37.5258545874437,126.8712719683,트라펠리스 웨스턴에비뉴 2  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5911,서울 양천구 목2동 530-6,37.5461385970467,126.871663933182,주민센터 지상주차장   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5912,서울 양천구 목2동 200,37.541299390644,126.875505927686,목동우성아파트 103동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5913,서울 양천구 목2동 200,37.541299390644,126.875505927686,목동우성아파트 104동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5914,서울 양천구 목2동 231-87,37.5413121213578,126.871328111403,용왕산공원입구(호연빌라 맞은편)   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5915,서울 양천구 목2동 517,37.5466060080138,126.878713447615,목동도심소공원    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5916,서울 양천구 목2동 502-1,37.5469559293762,126.869722735622,신화타워아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5917,서울 양천구 목2동 502-7,37.5468763592168,126.86881668623,대원아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5918,서울 양천구 목2동 539-4,37.5439764953607,126.87633124868,효성2차아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5919,서울 양천구 목2동 541,37.5429384534972,126.874282492849,수산팰리스 정문   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5920,서울 양천구 목2동 549,37.544995571746,126.86837300995,금호베스트빌아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5921,서울 양천구 목2동 549,37.544995571746,126.86837300995,금호베스트빌아파트 104동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5922,서울 양천구 목2동 549,37.544995571746,126.86837300995,금호베스트빌아파트 105동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5923,서울 양천구 목2동 750-5,37.5393928166845,126.869851986244,월드메르디앙아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5924,서울 양천구 목2동 752-1,37.5385339193247,126.871438112842,극동늘프름아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5925,서울 양천구 목2동 751-4,37.5388800976494,126.870790763151,성원초원아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5926,서울 양천구 목2동 928,37.5418777174077,126.872777644776,건영아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5927,서울 양천구 목2동 549,37.544995571746,126.86837300995,금호베스트빌아파트102동    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5928,서울 양천구 목2동 549,37.544995571746,126.86837300995,금호베스트빌아파트103동    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5929,서울 양천구 목2동 954,37.5401220760071,126.86902834365,웨스트빌아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5930,서울 양천구 목2동 949,37.5399922632704,126.869535934948,웨스트빌아파트 102동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5931,서울 양천구 목2동 950,37.5391415775902,126.871708852576,대림e-편한세상아파트 102동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5932,서울 양천구 목2동 950,37.5391415775902,126.871708852576,대림e-편한세상아파트 106동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5933,서울 양천구 목2동 953,37.5433501707598,126.869675374751,두산위브아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5934,서울 양천구 목2동 955,37.541045217787,126.87064309822,근상프리즘아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5935,서울 양천구 목2동 959,37.5434555927215,126.875525991764,정은스카이    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5936,서울 양천구 목3동 617-13,37.5481748784806,126.86521709478,도깨비문화센터    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5937,서울 양천구 목3동 646-24,37.54514549696,126.864862481219,백석어린이 공원쪽   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5938,서울 양천구 목3동 709-2,37.5427545378085,126.863471041276,목동성원아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5939,서울 양천구 목3동 709-3,37.5426878522327,126.863851133964,목동성원아파트 소공원앞   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5940,서울 양천구 목3동 716-9,37.5408530819724,126.866556068689,맞은편 양심거울   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5941,서울 양천구 목3동 717-28,37.5401040187156,126.866979792928,양천보건소 옆   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5942,서울 양천구 목3동 956,37.5468252120401,126.867150717582,목동롯데캐슬아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5943,서울 양천구 목3동 956,37.5468252120401,126.867150717582,목동롯데캐슬아파트 107동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5944,서울 양천구 목3동 960,37.549027015635,126.864485202727,목동신안아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5945,서울 양천구 목4동 722-5,37.5385605252314,126.864060041611,세종그랑시아    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5946,서울 양천구 목4동 724-2,37.5386334817917,126.865060023098,동구햇살아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5947,서울 양천구 목4동 725-10,37.5382737169285,126.864748724258,나말어린이공원    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5948,서울 양천구 목4동 727-28,37.5370784680896,126.866585763804,앞 강서고 담벼락  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5949,서울 양천구 목4동 736-4,37.5373726414613,126.867222590884,목화아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5950,서울 양천구 목4동 739-5,37.5388323195401,126.866475487726,길성그랑프리텔    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5951,서울 양천구 목4동 739-1,37.5391540020624,126.866338909431,보미리존빌    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5952,서울 양천구 목4동 748-7,37.5392075329431,126.86884019287,연세 데이케어 센터  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5953,서울 양천구 목4동 753-1,37.5381778469263,126.871192515907,금강에스프아    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5954,서울 양천구 목4동 755-1,37.538220656572,126.870052257499,현대아파트 앞 사거리  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5955,서울 양천구 목4동 756-4,37.537381834459,126.871294245609,정목초 앞 담벼락  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5956,서울 양천구 목4동 758-2,37.5367199315549,126.870773219155,현대아이파크    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5957,서울 양천구 목4동 763-1,37.5358479839678,126.869907138224,성원아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5958,서울 양천구 목4동 768-5,37.5358704227393,126.866998740702,금호 아파트   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5959,서울 양천구 목4동 769-19,37.5354134954335,126.867372471513,에이스아파트 경비실옆   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5960,서울 양천구 목4동 771-31,37.534659314458,126.868866148247,인우아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5961,서울 양천구 목4동 772-11,37.5342356394865,126.86925021254,목동스카이빌    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5962,서울 양천구 목4동 772-7,37.5348643561328,126.869493388841,신동아 파밀리에 아파트  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5963,서울 양천구 목4동 806-25,37.530279450928,126.865097701486,동도빌라트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5964,서울 양천구 목4동 904-19,37.5323953495164,126.868361102335,목4동주민센터    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5965,서울 양천구 목4동 941,37.5321817245297,126.866836149715,대원칸타빌 2단지 201동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5966,서울 양천구 목4동 941,37.5321817245297,126.866836149715,대원칸타빌 2단지 204동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5967,서울 양천구 목4동 944,37.5309676507482,126.867097955947,대원칸타빌 3단지 301동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5968,서울 양천구 목4동 945,37.5359406972171,126.868767392844,노블레스아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5969,서울 양천구 목4동 948,37.5384945130294,126.870419059548,월드메르디앙 2차   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5970,서울 양천구 목4동 951,37.5336815016774,126.867853783085,금호어울림 103동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5971,서울 양천구 목4동 951,37.5336815016774,126.867853783085,금호어울림 106동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5972,서울 양천구 목4동 951,37.5336815016774,126.867853783085,금호어울림 107동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5973,서울 양천구 목4동 957,37.5343010636858,126.867081405531,명지 해드는터 아파트  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5974,서울 양천구 목4동 958,37.5378718193992,126.867003785214,미소래아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5975,서울 양천구 목5동 191-1,37.5429225844862,126.88231432893,목원 초등학교   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5976,서울 양천구 목5동 901,37.5396035441466,126.879339191907,목동1단지아파트 103동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5977,서울 양천구 목5동 901,37.5396035441466,126.879339191907,목동1단지아파트 119동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5978,서울 양천구 목5동 901,37.5396035441466,126.879339191907,목동1단지아파트 122동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5979,서울 양천구 목5동 901,37.5396035441466,126.879339191907,목동1단지아파트 126동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5980,서울 양천구 목5동 901,37.5396035441466,126.879339191907,목동1단지아파트 130동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5981,서울 양천구 목5동 902,37.537476456673,126.875940767923,목동1단지아파트 관리동상가   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5982,서울 양천구 목5동 902,37.537476456673,126.875940767923,목동2단지아파트 일반상가 232동뒤  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5983,서울 양천구 목5동 902,37.537476456673,126.875940767923,목동2단지아파트 205동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5984,서울 양천구 목5동 903,37.534359239478,126.872949042002,목동2단지아파트 218동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5985,서울 양천구 목5동 903,37.534359239478,126.872949042002,목동3단지아파트 304동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5986,서울 양천구 목5동 903,37.534359239478,126.872949042002,목동3단지아파트 309동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5987,서울 양천구 목5동 903,37.534359239478,126.872949042002,목동3단지아파트 관리동상가 (319동앞)  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5988,서울 양천구 목5동 903,37.534359239478,126.872949042002,목동3단지아파트 328동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5989,서울 양천구 목5동 904,37.5319318273523,126.871591433831,목동4단지아파트 411동 테니스장 앞 ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5990,서울 양천구 목5동 904,37.5319318273523,126.871591433831,목동4단지아파트 관리 상가동 앞 ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5991,서울 양천구 목5동 905-22,37.5321806648683,126.876818101597,목동트윈빌    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5992,서울 양천구 목5동 907-12,37.5362006977108,126.880095612937,부영1차아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5993,서울 양천구 목5동 907-13,37.5356544219213,126.879830261216,광장빌딩Ⅱ 지하1층   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5994,서울 양천구 목5동 907-14,37.5358641155649,126.879506899489,벽산미라지타워    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5995,서울 양천구 목5동 908-32,37.5371658758787,126.881730606369,목5동주민센터    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5996,서울 양천구 목5동 907,37.5359862287354,126.878041716103,현대월드타워    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5997,서울 양천구 목5동 907-4,37.536387262434,126.878564921948,우성상가    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5998,서울 양천구 목5동 907-10,37.5366735619395,126.879848765621,현대파리지앙    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
5999,서울 양천구 목5동 907-23,37.5358655250957,126.88027265375,현대파크빌    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6000,서울 양천구 목5동 908,37.5370865588312,126.880538064487,광장상가    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6001,서울 양천구 목5동 908-28,37.5363537343598,126.881122266784,부영2차아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6002,서울 양천구 목5동 908-34,37.5367309934181,126.882211593738,부영3차아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6003,서울 양천구 목5동 909,37.5374548503581,126.883020920673,월촌중학교    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6004,서울 양천구 목5동 909-5,37.537403785712,126.884877047813,문화센타옆    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6005,서울 양천구 목5동 911,37.5346424311653,126.884816122965,목동6단지아파트 일반상가 뒤  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6006,서울 양천구 목5동 911,37.5346424311653,126.884816122965,목동6단지아파트 일반상가 앞  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6007,서울 양천구 목5동 911-2,37.5349829063113,126.887135696708,양정고등학교    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6008,서울 양천구 목5동 912,37.5341158028542,126.882083784433,목동5단지아파트 528동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6009,서울 양천구 목5동 912,37.5341158028542,126.882083784433,목동5단지아파트 관리사무소   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6010,서울 양천구 목5동 929,37.5414580717709,126.881654577667,한신청구아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6011,서울 양천구 목5동 929,37.5414580717709,126.881654577667,한신청구아파트 106동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6012,서울 양천구 목5동 929,37.5414580717709,126.881654577667,한신청구아파트 108동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6013,서울 양천구 목5동 929,37.5414580717709,126.881654577667,한신청구아파트 109동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6014,서울 양천구 목5동 929,37.5414580717709,126.881654577667,한신청구아파트 110동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6015,서울 양천구 목5동 929,37.5414580717709,126.881654577667,한신청구아파트 112동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6016,서울 양천구 목5동 929,37.5414580717709,126.881654577667,한신청구아파트 113동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6017,서울 양천구 목5동 901-1,37.540021045113,126.876184237367,월촌 초등학교   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6018,서울 양천구 신월1동 1032,37.5274269820233,126.835209352477,방원예뜨랑아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6019,서울 양천구 신월1동 110-1,37.532405052171,126.833504831477,은성아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6020,서울 양천구 신월1동 119,37.5320340693493,126.835792172079,월성경로당    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6021,서울 양천구 신월1동 125,37.5302793298313,126.834986876047,신월6차 보람 아파트  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6022,서울 양천구 신월1동 127-1,37.5307042347016,126.833889314271,궁전아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6023,서울 양천구 신월1동 128,37.5311154109633,126.833604656157,신월프라자    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6024,서울 양천구 신월1동 135-18,37.5328299432876,126.831520898853,신월1동주민센터    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6025,서울 양천구 신월1동 139-1,37.5342513129456,126.829978641744,서부여성발전센터    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6026,서울 양천구 신월1동 217-2,37.5275685130252,126.83436044472,나산아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6027,서울 양천구 신월1동 217-8,37.5271035607392,126.834656403746,해주아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6028,서울 양천구 신월1동 218-12,37.5269290347986,126.836076911595,동도하이츠아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6029,서울 양천구 신월1동 222-7,37.5282163063301,126.833956714644,성원아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6030,서울 양천구 신월1동 235-7,37.5285006960703,126.838925656239,신목동샤르망오피스텔    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6031,서울 양천구 신월2동 1020,37.5226370152574,126.846600015981,신성미소지움아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6032,서울 양천구 신월2동 1029,37.5180484528284,126.846439281936,신도신월1차아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6033,서울 양천구 신월2동 1030,37.5250628168519,126.842857208829,방주기픈샘아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6034,서울 양천구 신월2동 1047,37.525473505339,126.842730888487,방주기픈샘아파트 202동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6035,서울 양천구 신월2동 1037,37.5215411974037,126.844518099421,장수아파트 304동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6036,서울 양천구 신월2동 1040,37.5216230033302,126.845268947561,신월2차신성미소지움아파트 302동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6037,서울 양천구 신월2동 1052,37.5237432000588,126.846341974714,동도센트리움아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6038,서울 양천구 신월2동 447-3,37.525314210271,126.841653455184,상아 아름아파트 102동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6039,서울 양천구 신월2동 448-5,37.5258414194533,126.841409680202,신강 초등학교   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6040,서울 양천구 신월2동 465-5,37.5258636419076,126.844502341232,신월보성아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6041,서울 양천구 신월2동 475,37.5252977950342,126.848649985014,서울가든아파트 3동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6042,서울 양천구 신월2동 483-11,37.5249935538003,126.844577566753,신월2동주민센터    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6043,서울 양천구 신월2동 491-1,37.5237120880527,126.844873559047,대림아파트 101동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6044,서울 양천구 신월2동 494-10,37.5241486393229,126.846957679647,양강초등학교 담장   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6045,서울 양천구 신월2동 506-1,37.5229954377086,126.847577354117,우당아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6046,서울 양천구 신월2동 507-3,37.5229110835718,126.847212926784,나이아가라아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6047,서울 양천구 신월2동 607-1,37.5214506752172,126.846468395387,동방아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6048,서울 양천구 신월2동 609-7,37.5210887386432,126.847857814556,신남중학교    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6049,서울 양천구 신월2동 1049,37.5223085331443,126.845856564242,동원데자뷰아파트 201동   ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6050,서울 양천구 신월2동 1055,37.5189928802422,126.845676287504,신정뉴타운 두산위브아파트 102동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6051,서울 양천구 신월2동 1055,37.5189928802422,126.845676287504,신정뉴타운 두산위브아파트 105동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6052,서울 양천구 신월2동 1056,37.5208280769854,126.844672292462,삼익4차플라주아파트    ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6053,서울 양천구 신월2동 1063,37.5185331395679,126.847302166894,신정뉴타운 롯데캐슬아파트 정문  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6054,서울 양천구 신월2동 1063,37.5185331395679,126.847302166894,신정뉴타운 롯데캐슬아파트 101동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6055,서울 양천구 신월2동 1063,37.5185331395679,126.847302166894,신정뉴타운 롯데캐슬아파트 105동 2-1 ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6056,서울 양천구 신월2동 1063,37.5185331395679,126.847302166894,신정뉴타운 롯데캐슬아파트 105동 2-2 ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
6057,서울 양천구 신월2동 1063,37.5185331395679,126.847302166894,신정뉴타운 롯데캐슬아파트 106동  ,폐형광등/폐건전지 분리수거함,폐형광등/폐건전지,
